Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Outdoor Air Dewpoint Temperature [C](Hourly),Environment:Site Outdoor Air Wetbulb Temperature [C](Hourly),Environment:Site Outdoor Air Humidity Ratio [kgWater/kgDryAir](Hourly),Environment:Site Outdoor Air Barometric Pressure [Pa](Hourly),Environment:Site Wind Speed [m/s](Hourly),Environment:Site Wind Direction [deg](Hourly),Environment:Site Sky Temperature [C](Hourly),Environment:Site Horizontal Infrared Radiation Rate per Area [W/m2](Hourly),Environment:Site Diffuse Solar Radiation Rate per Area [W/m2](Hourly),Environment:Site Direct Solar Radiation Rate per Area [W/m2](Hourly),Environment:Site Ground Temperature [C](Hourly),Environment:Site Outdoor Air Density [kg/m3](Hourly),Environment:Site Mains Water Temperature [C](Hourly),LIVING_1:Zone Total Internal Latent Gain Energy [J](Hourly),LIVING_1:Zone Windows Total Transmitted Solar Radiation Energy [J](Hourly),WALLEAST:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WALLWEST:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WALLSOUTH:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WALLNORTH:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),HORIZONTAL:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),LIVING_1:Zone Mean Air Temperature [C](Hourly),LIVING_1:Zone Mean Air Humidity Ratio [kgWater/kgDryAir](Hourly),UNFINISHEDATTIC:Zone Mean Air Temperature [C](Hourly),UNFINISHEDATTIC:Zone Mean Air Humidity Ratio [kgWater/kgDryAir](Hourly),UNFINISHEDATTIC:Zone Infiltration Current Density Volume Flow Rate [m3/s](Hourly),LIVING_1:Zone Infiltration Latent Heat Loss Energy [J](Hourly),LIVING_1:Zone Infiltration Latent Heat Gain Energy [J](Hourly),LIVING_1:Zone Ventilation Latent Heat Loss Energy [J](Hourly),LIVING_1:Zone Ventilation Latent Heat Gain Energy [J](Hourly),EMS:Zone Infil Flow Rate_1 [m3/s](Hourly),EMS:Zone Infil/MechVent Flow Rate_1 [m3/s](Hourly),EMS:Whole House Fan Vent Flow Rate_1 [m3/s](Hourly),EMS:Range Hood Fan Vent Flow Rate_1 [m3/s](Hourly),EMS:Bath Exhaust Fan Vent Flow Rate_1 [m3/s](Hourly),EMS:Clothes Dryer Exhaust Fan Vent Flow Rate_1 [m3/s](Hourly),EMS:Local Wind Speed_1 [m/s](Hourly),EMS:Zone Natural Ventilation Flow Rate_1 [m3/s](Hourly),EMS:HPWH_sens_clg_OutputVariable_1 [J](Hourly),EMS:HPWH_lat_clg_OutputVariable_1 [J](Hourly),LIVING_1:Zone Air Relative Humidity [%](Hourly),LIVING_1:Zone Thermostat Heating Setpoint Temperature [C](Hourly),LIVING_1:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),UNFINISHEDATTIC:Zone Air Relative Humidity [%](Hourly),DOMESTIC HOT WATER_1:Water Use Connections Hot Water Volume [m3](Hourly),DOMESTIC HOT WATER_1:Water Use Connections Cold Water Volume [m3](Hourly),DOMESTIC HOT WATER_1:Water Use Connections Hot Water Temperature [C](Hourly),LIVING SUPPLY NODE_1:System Node Current Density Volume Flow Rate [m3/s](Hourly),AIR SUPPLY OUTLET NODE_1:System Node Temperature [C](Hourly),AIR SUPPLY OUTLET NODE_1:System Node Current Density Volume Flow Rate [m3/s](Hourly),WATER HEATER USE INLET NODE_1:System Node Temperature [C](Hourly),COOLING:ELECTRICITY_1 [J](Hourly),CustomCrankcaseHeater_1:InteriorEquipment:Electricity [J](Hourly),HEATING:ELECTRICITY_1 [J](Hourly),HEATINGSUPP:ELECTRICITY_1 [J](Hourly),COOLING HVAC FAN PUMP_1 [J](Hourly),HEATING HVAC FAN PUMP_1 [J](Hourly),WATERHEATING:ELECTRICITY_1 [J](Hourly),SDHWPUMP:ELECTRICITY_1 [J](Hourly),HPWHFAN:ELECTRICITY_1 [J](Hourly),TOTALLIGHTS:ELECTRICITY_1 [J](Hourly),Appl_1:InteriorEquipment:Electricity [J](Hourly),VentFans_1:InteriorEquipment:Electricity [J](Hourly),Misc_1:InteriorEquipment:Electricity [J](Hourly),HEATING:GAS_1 [J](Hourly),WATERHEATING:GAS_1 [J](Hourly),Misc_1:InteriorEquipment:Gas [J](Hourly),HEATING:FUELOIL_1 [m3](Hourly),WATERHEATING:FUELOIL_1 [m3](Hourly),HEATING:PROPANE_1 [m3](Hourly),WATERHEATING:PROPANE_1 [m3](Hourly),PV:ELECTRICITY_1 [J](Hourly),METERDELIVEREDHEATINGTOZONE_1 [J](Hourly),METERDELIVEREDHEATINGSUPP_1 [J](Hourly),METERHEATINGDUCTLOSSES_1 [J](Hourly),METERDELIVEREDCOOLINGSENS_1 [J](Hourly),METERDELIVEREDCOOLINGLATENTHVAC_1 [J](Hourly),METERDELIVEREDCOOLINGLATENTDEHUM_1 [J](Hourly),METERCOOLINGDUCTLOSSESSENS_1 [J](Hourly),METERCOOLINGDUCTLOSSESLATENT_1 [J](Hourly),METERDHWDELIVERED_1 [J](Hourly),METERPIPELOSSESUNIT_1 [J](Hourly),ELECTRICITY:UNIT_1 [J](Hourly),GAS:UNIT_1 [J](Hourly),PROPANE:UNIT_1 [m3](Hourly),FUELOIL:UNIT_1 [m3](Hourly) 
 01/01  11:00:00,16.991666666666668,13.40575576977158,13.40575576977158,0.008268860863584537,99738.6658058461,4.516666666666667,221.66666666666667,-15.039083801889442,251.66666666666667,79.16666666666667,836.6666666666666,15.34179240702836,1.1820504529951937,16.977854333778024,882114.3359386227,6327251.742534264,811.6948137441083,90.80703719223802,93.45179593929656,374.12771403674329,512.8696204949978,21.676976491532487,0.008653299346217794,19.293091545151254,0.00951752976353866,0.3815602684978297,275021.85613185158,10775.102938034619,0.0,0.0,0.018712144144319113,0.06590688814431911,0.0,0.0,0.0,0.047194744000000007,2.3734672536850964,0.0,0.0,0.0,52.77788820060854,21.666666666666669,21.666666666666669,67.28774811588279,0.05831664799360323,0.007485571123175862,47.31764022859692,0.02679777517775318,41.99958079161649,0.02679777517775318,16.977854333778024,0.0,0.0,775616.8262138462,0.0,0.0,93781.78099470263,10269248.165010833,0.0,0.0,894192.054208121,1236203.3116317143,0.0,642976.6397166518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2438489.8759752467,0.0,226996.00697798423,0.0,-1168.7070833447463,0.0,0.0,584.3535416723731,7249162.777577619,272752.6767087774,13912018.777775867,0.0,0.0,0.0 
 01/01  12:00:00,18.483333333333336,12.364155255406635,13.494822993190186,0.00774816832234724,99768.81408807752,5.908333333333334,265.0,-12.008496888306113,263.75,111.5,756.6666666666666,15.34179240702836,1.17733748110611,16.977854333778024,253030.49438835309,5656118.004731771,813.1171612393338,101.14633590670785,107.78171373028737,170.6069219755999,536.3690656314747,21.666666644636608,0.008645806988160017,21.746274072740495,0.009108595551320913,0.4949949475567698,616484.3916368716,0.0,0.0,0.0,0.0634484060354599,0.0634484060354599,0.0,0.0,0.0,0.0,3.1047754296360394,0.0,0.0,0.0,52.781903894787379,21.666666666666669,21.666666666666669,55.35526694888555,0.0019470015419254879,0.00048780983886651853,49.387493268646718,0.020473514400411769,46.92853332590604,0.020473514400411769,16.977854333778024,0.0,0.0,607306.388382132,0.0,0.0,78368.97529645052,0.0,0.0,0.0,859566.3422901004,1309100.092782382,0.0,657929.5848263415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1768074.7932720455,0.0,210944.23019104993,0.0,-59.74632507088862,0.0,0.0,29.87316253544431,268233.26430276987,216810.31700850806,3512271.3835774066,0.0,0.0,0.0 
 01/01  13:00:00,19.400000000000003,7.891666666666667,13.46677760383264,0.007343685577982227,99767.18445120014,7.491666666666667,295.8333333333333,-11.026266046237803,267.6666666666667,90.91666666666667,786.5833333333334,15.34179240702836,1.174378483871339,16.977854333778024,289643.27638184526,5727267.088324362,807.6479447491715,94.17514617937666,241.3655643238402,94.17514617937661,525.2095686302479,21.666666718130715,0.008617164414713072,22.886514569503505,0.008600893138511078,0.6115056433025651,1180800.1706819677,0.0,0.0,0.0,0.08617931965835406,0.08617931965835406,0.0,0.0,0.0,0.0,3.9368026956880106,0.0,0.0,0.0,52.60857524409973,21.666666666666669,21.666666666666669,48.76494851268722,0.008874977000202988,0.00265615901458038,51.12982422701125,0.009785916569345651,47.44013781732514,0.009785916569345651,16.977854333778024,0.0,0.0,295882.16844326737,0.0,0.0,45540.313127459594,977963.6400914455,0.0,0.0,834574.3613742462,1289379.842652479,0.0,672882.5299360311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,858416.7132656149,0.0,107095.39855682859,0.0,0.0,0.0,0.0,0.0,1270338.3427419577,188839.1371583733,4116222.855624928,0.0,0.0,0.0 
 01/01  14:00:00,18.758333333333334,4.608333333333333,12.553722001707757,0.00666472418847346,99757.4066299359,8.341666666666667,294.1666666666667,-11.577617996425773,265.4166666666667,67.5,827.75,15.34179240702836,1.178117459496094,16.977854333778024,232102.2411613907,6426593.207909508,770.2774861204888,82.7737760624504,433.13825971070966,82.77377606245038,474.33914040417047,21.666666718179646,0.008558487572355374,22.754732240448189,0.00801361113761733,0.6815723862782842,2041220.030836478,0.0,0.0,0.0,0.09971060751157339,0.09971060751157339,0.0,0.0,0.0,0.0,4.383469964831701,0.0,0.0,0.0,52.25008683235041,21.666666666666669,21.666666666666669,45.81623665690295,0.008879459456501414,0.00962332081087723,51.62446478748921,0.009454554152292757,47.09105401084014,0.009454554152292757,16.977854333778024,0.0,0.0,282874.14274639388,0.0,0.0,31809.437096011927,810516.7508898407,0.0,0.0,827220.1044396032,1367303.7346532888,0.0,672882.5299360311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,845879.5474837859,0.0,73625.99657422073,0.0,0.0,0.0,0.0,0.0,1286443.3946628769,167827.07910080823,3992606.6997611697,0.0,0.0,0.0 
 01/01  15:00:00,18.3,3.5500000000000004,11.513299153419207,0.005813487217808975,99764.73999588409,8.158333333333334,284.1666666666667,-13.437059460544456,258.0,55.333333333333339,756.75,15.34179240702836,1.1816553384613667,16.977854333778024,2048557.1311818895,6584277.758022865,645.3942537307355,62.385167285735629,555.8950941699455,62.385167285735629,346.3789681400335,22.083228121160557,0.008488208445930684,21.91685263495188,0.007365530828209679,0.6636935203467941,2787172.764436427,0.0,0.0,0.0,0.09709720748243506,0.09709720748243506,0.0,0.0,0.0,0.0,4.28712996560463,0.0,0.0,0.0,50.55089290596612,21.666666666666669,21.666666666666669,44.36283495214712,0.1256680679252731,0.023397734397199184,49.220627403962229,0.0034446686598277687,34.10192989763201,0.003444668659827769,16.977854333778024,0.0,0.0,102540.63839167344,0.0,0.0,21154.707195913066,11321015.905359779,0.0,0.0,838524.5909145667,1275585.1183484747,0.0,657929.5848263415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,282794.21278307537,0.0,49492.33906933701,0.0,0.0,0.0,0.0,0.0,15859362.307082035,167827.07910080823,14216750.545036748,0.0,0.0,0.0 
 01/01  16:00:00,17.658333333333336,2.658333333333333,10.771608006935813,0.005353212478562256,99824.22174190819,6.533333333333334,285.8333333333333,-15.291405917717859,250.66666666666667,39.583333333333339,557.5000000000001,15.34179240702836,1.1858396915137482,16.977854333778024,226336.3621488883,5080381.892512349,421.24210741905747,38.425699460032728,512.8459056970725,38.425699460032728,174.3839444733446,21.82381669047655,0.0084384636602388,20.762547359734307,0.006799444729271274,0.5412689214768424,2437581.715454732,0.0,0.0,0.0,0.07306569841222345,0.07306569841222345,0.0,0.0,0.0,0.0,3.433207245182871,0.0,0.0,0.0,51.072340556794447,21.666666666666669,21.666666666666669,44.019897575329377,0.013361169022540134,0.013668691671852635,46.48836279163689,0.0008549603655134546,25.540557695550537,0.0008549603655134546,16.977854333778024,0.0,0.0,25225.112165886694,0.0,0.0,3333.8793996398704,7920424.808293272,0.0,0.0,909980.2172720559,1386380.8546980695,0.0,687835.4750457205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73192.15129005359,0.0,8100.192247424599,0.0,0.0,0.0,0.0,0.0,1879305.9878825248,146859.91860319524,10933180.346874645,0.0,0.0,0.0 
 01/01  17:00:00,16.558333333333335,1.2666666666666669,10.38937409154075,0.0054305648812970458,99917.92586235712,6.283333333333334,301.6666666666667,-16.479206788946688,246.08333333333335,14.611111111111113,160.5277777777778,15.34179240702836,1.1913125161969938,16.977854333778024,350751.6113645893,1527565.202581334,112.08984789060016,10.492147933700368,178.69655590984443,10.492147933700368,30.064557235668827,21.666671664976623,0.008360232999989047,18.635936029750075,0.006404060630827747,0.5101991647506037,2201762.585203763,0.0,0.0,0.0,0.06932634708219623,0.06932634708219623,0.0,0.0,0.0,0.0,3.3018345189641384,0.0,0.0,0.0,51.13787787484544,21.666666666666669,21.666666666666669,47.43150135148025,0.006652859807876652,0.0025048168346366108,51.53664849542823,0.0222665308814765,45.90665670464872,0.0222665308814765,16.977854333778024,0.0,0.0,642821.5537533828,0.0,0.0,75408.29658593217,0.0,0.0,0.0,1107307.9367063214,1312664.4195477253,0.0,717741.3652650999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1994930.0362120569,0.0,174938.85717936836,0.0,0.0,0.0,0.0,0.0,969728.8156395974,195798.25895094296,3855943.571858462,0.0,0.0,0.0 
 01/01  18:00:00,14.816666666666669,0.25,9.779333335779035,0.005562507174844408,100038.51899128269,6.408333333333334,310.0,-13.905887276848157,256.25,0.0,0.0,15.34179240702836,1.1997169812842586,16.977854333778024,577836.307651459,0.0,0.0,0.0,0.0,0.0,0.0,21.666663687319596,0.00827396569621378,15.777676659216662,0.006135839973723561,0.5041059964760647,2543742.0644169587,0.0,0.0,0.0,0.03869670103968956,0.08589144503968956,0.0,0.047194744000000007,0.0,0.0,3.3675208820735049,0.0,0.0,0.0,50.67821893959805,21.666666666666669,21.666666666666669,54.562094694396879,0.00979413959602663,0.0030038580488368,51.87836822155384,0.04927161485896595,44.98916827488957,0.04927161485896595,16.977854333778024,0.0,0.0,1379085.6856121279,0.0,0.0,181678.99566790439,2481567.5005985714,0.0,0.0,1467309.6865611938,1628730.0010625008,90000.0,777553.1457038581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3951774.6893959029,0.0,469731.83616844957,0.0,0.0,0.0,0.0,0.0,1409903.3345672247,258744.638003734,8005925.015206156,0.0,0.0,0.0 
 01/01  19:00:00,13.258333333333333,0.0,9.406169990785111,0.005844934749930027,100152.59357269881,4.9750000000000009,310.0,-12.551023993940144,261.5,0.0,0.0,15.34179240702836,1.2070716872794194,16.977854333778024,658553.3212100891,0.0,0.0,0.0,0.0,0.0,0.0,21.666667138863898,0.008210714226426877,13.602505670878627,0.0060096705206995229,0.3882984746877196,1389538.8840613894,0.0,0.0,0.0,0.05312710000382007,0.05312710000382007,0.0,0.0,0.0,0.0,2.6143172517527728,0.0,0.0,0.0,50.35324179485715,21.666666666666669,21.666666666666669,61.552841980310727,0.004324072408061301,0.0014281778619586357,52.029232456782157,0.06104793893690089,44.18203292899327,0.06104793893690089,16.977854333778024,0.0,0.0,1674314.3708776488,0.0,0.0,213418.63840359936,0.0,0.0,0.0,1818993.6501071044,1432742.8570857694,18000.0,792506.0908135477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4656814.257011718,0.0,656791.3655465461,0.0,0.0,0.0,0.0,0.0,633702.0104251528,307727.8759114339,5949975.6072876709,0.0,0.0,0.0 
 01/01  20:00:00,11.808333333333336,-0.35000000000000006,8.807335210932328,0.005890182968454832,100244.66805627034,4.683333333333333,310.0,-5.06389997514719,294.0,0.0,0.0,15.34179240702836,1.214244418279821,16.977854333778024,606715.3194416787,0.0,0.0,0.0,0.0,0.0,0.0,21.6666692485456,0.008184104292598579,11.960575193821394,0.005993377660571976,0.3637533830844686,1270578.8200273002,0.0,0.0,0.0,0.050126758088984837,0.050126758088984837,0.0,0.0,0.0,0.0,2.461049071164251,0.0,0.0,0.0,50.23831203810508,21.666666666666669,21.666666666666669,68.41906578472303,0.01431771989788884,0.0045673125256706979,51.89790297744656,0.08056235789872345,43.43752657496123,0.08056235789872345,16.977854333778024,0.0,44233.90796553919,2159135.569279384,0.0,0.0,292197.9384255558,2249694.9813938436,0.0,0.0,1870021.7683558178,1113255.5876503937,0.0,747647.255484479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5946893.435578775,0.0,847180.6462909058,0.0,0.0,0.0,0.0,0.0,2080487.192312722,293719.83720639048,8476187.008555014,0.0,0.0,0.0 
 01/01  21:00:00,10.458333333333334,-0.6,7.954338617523511,0.005684482107023847,100309.85353136524,3.9333333333333337,315.8333333333333,1.1026166153111963,320.75,0.0,0.0,15.34179240702836,1.2212152589939447,16.977854333778024,1672667.8548736212,0.0,0.0,0.0,0.0,0.0,0.0,21.666669649558658,0.008164909721551909,10.962724426594632,0.005952158179840281,0.3130687538715657,1187507.3884319736,0.0,0.0,0.0,0.04332611450949477,0.04332611450949477,0.0,0.0,0.0,0.0,2.0669308925080549,0.0,0.0,0.0,50.15462191367055,21.666666666666669,21.666666666666669,72.61620055332493,0.07089392415909787,0.01233426656900085,50.449765592037667,0.08524528242534622,42.754282971094138,0.08524528242534622,16.977854333778024,0.0,51514.51693808102,2244124.368116289,0.0,0.0,325305.73622508146,7224938.082183674,0.0,0.0,1571337.3691025584,982308.6201481873,0.0,702788.4201554102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6038699.373715396,0.0,953676.3923458124,0.0,0.0,0.0,0.0,0.0,9168911.176088559,265748.6573562557,13102317.112869282,0.0,0.0,0.0 
 01/01  22:00:00,9.65,-0.8916666666666666,7.330799133038734,0.005474572837624082,100364.44636675726,3.6833333333333337,320.0,1.3699733062306337,322.0,0.0,0.0,15.34179240702836,1.2257812208841912,16.977854333778024,538379.9452701463,0.0,0.0,0.0,0.0,0.0,0.0,21.66667119480253,0.008175759198045299,10.360227243183978,0.005889721129179982,0.29753102519084587,1226697.0189062367,0.0,0.0,0.0,0.040800918202470167,0.040800918202470167,0.0,0.0,0.0,0.0,1.9355581662893223,0.0,0.0,0.0,50.247715085065049,21.666666666666669,21.666666666666669,74.84202182325009,0.0,0.0,47.52622657273685,0.1159209701867715,42.33646968493556,0.1159209701867715,16.977854333778024,0.0,45273.933355483605,3002203.647876718,0.0,0.0,424405.0657685868,2698440.5711515245,0.0,0.0,1187355.5587619798,942227.1341420293,0.0,672882.5299360311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8076716.553050849,0.0,1252820.9502610956,0.0,-452.81906234970816,0.0,0.0,452.81906234970816,0.0,216810.31700850806,8972788.440992352,0.0,0.0,0.0 
 01/01  23:00:00,8.466666666666667,-1.0999999999999999,6.246877565987522,0.00504949643863709,100428.81702341349,3.8083333333333337,314.1666666666667,0.9956739389434214,320.25,0.0,0.0,15.34179240702836,1.2325599264092305,16.977854333778024,516629.82580480739,0.0,0.0,0.0,0.0,0.0,0.0,21.666672313873023,0.00813777361371445,9.686282963903189,0.005776041574852519,0.31813960071506539,1466676.8868519653,0.0,0.0,0.0,0.04257400187432412,0.04257400187432412,0.0,0.0,0.0,0.0,2.0012445293986884,0.0,0.0,0.0,50.049343705749318,21.666666666666669,21.666666666666669,76.85209102838305,0.000058896732636805355,0.000009583642333163627,47.542169087437027,0.13626579196152292,41.741947741054769,0.13626579196152295,16.977854333778024,0.0,40183.854179501795,3464446.442618763,0.0,0.0,505234.59508853676,0.0,0.0,0.0,1023573.9852056929,782748.1130115914,0.0,598117.804387583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9180423.81473964,0.0,1497969.0656550946,0.0,0.0,0.0,0.0,0.0,7544.204312408551,188839.1371583733,6414304.794491669,0.0,0.0,0.0 
 01/01  24:00:00,7.158333333333334,-1.0999999999999999,5.186794029280695,0.004724852160241211,100423.11329434267,3.016666666666667,321.6666666666667,0.47731513482516166,317.8333333333333,0.0,0.0,15.34179240702836,1.2388811148999893,16.977854333778024,505156.81554022539,0.0,0.0,0.0,0.0,0.0,0.0,21.666673211327525,0.008095553637969388,8.840893499680119,0.005610630424854032,0.2745293088444283,1404903.4589790146,0.0,0.0,0.0,0.03718898389249526,0.03718898389249526,0.0,0.0,0.0,0.0,1.5852308963727034,0.0,0.0,0.0,49.79021145723599,21.666666666666669,21.666666666666669,79.04172685008526,0.002081013466563235,0.0005097767727385291,49.73720276663115,0.15270296937508053,41.093846976147428,0.15270296937508053,16.977854333778024,0.0,36217.105979553664,3812109.5214852194,0.0,0.0,568225.833308465,0.0,0.0,0.0,467434.82214409086,539875.7383945949,0.0,538306.0239488247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9915681.3398838,0.0,1692988.8643924106,0.0,0.0,0.0,0.0,0.0,285416.8205775408,104880.70004801713,5962169.045260748,0.0,0.0,0.0 
 01/02  01:00:00,6.700000000000002,-1.45,4.862491040303169,0.004656916633189079,100375.85382489888,3.1833333333333337,318.3333333333333,-5.270321076882325,292.5,0.0,0.0,15.34179240702836,1.2404592104223247,16.935364958489669,483301.6087900244,0.0,0.0,0.0,0.0,0.0,0.0,21.666673832229237,0.008055182167345812,8.119652959435934,0.005461403771237449,0.2792851067970332,1468855.0618068379,0.0,0.0,0.0,0.038518141049121417,0.038518141049121417,0.0,0.0,0.0,0.0,1.6728127138518579,0.0,0.0,0.0,49.52176695082238,21.666666666666669,21.666666666666669,80.7771143450134,0.0,0.0,51.03213302065506,0.16963015474584007,40.851970851708397,0.16963015474584007,16.977854333778024,0.0,32596.096441865047,4188115.737933566,0.0,0.0,625726.8046048428,0.0,0.0,0.0,232101.3385102575,373679.44523597307,0.0,523353.0788391353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10866049.024323997,0.0,1888914.8035269099,0.0,0.0,0.0,0.0,0.0,0.0,27971.179850134722,5975572.50156564,0.0,0.0,0.0 
 01/02  02:00:00,6.3500000000000009,-2.341666666666667,4.806935186846847,0.004756217245005973,100353.85372705433,3.891666666666667,321.6666666666667,-12.423501689014876,262.1666666666667,0.0,0.0,15.34179240702836,1.2415439904386377,16.935364958489669,480467.60726928486,0.0,0.0,0.0,0.0,0.0,0.0,21.66667427192178,0.008007628751425003,7.291134364420613,0.005328665353701449,0.318748014824186,1612558.0373934187,0.0,0.0,0.0,0.044184917461213887,0.044184917461213887,0.0,0.0,0.0,0.0,2.0450354381382658,0.0,0.0,0.0,49.22233570319719,21.666666666666669,21.666666666666669,83.40430874637572,0.0,0.0,51.03213302065506,0.1888317362607748,40.65956233910669,0.1888317362607748,16.977854333778024,0.0,28365.117037459044,4612565.913030088,0.0,0.0,692913.986178413,0.0,0.0,0.0,139260.80310615447,328133.8900845455,0.0,493447.1886197561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11945172.989538748,0.0,2135189.636247159,0.0,0.0,0.0,0.0,0.0,0.0,14008.038705043386,6294686.898056416,0.0,0.0,0.0 
 01/02  03:00:00,5.458333333333333,-4.083333333333333,4.283400414003274,0.004711209888943348,100349.77963486091,4.683333333333333,330.0,-18.402153613031353,239.0,0.0,0.0,15.34179240702836,1.2455576559820885,16.935364958489669,474051.46204873718,0.0,0.0,0.0,0.0,0.0,0.0,21.66667443015626,0.007952454546877942,6.256248029298303,0.005221589708905346,0.37382831975220928,1906378.7617061362,0.0,0.0,0.0,0.05219817066404519,0.05219817066404519,0.0,0.0,0.0,0.0,2.461049071164251,0.0,0.0,0.0,48.8854770242671,21.666666666666669,21.666666666666669,87.77135213622175,0.0,0.0,51.03213302065506,0.2159544696831522,40.210239471257668,0.2159544696831522,16.977854333778024,0.0,22873.961651359125,5180588.319220283,0.0,0.0,780112.5325930773,0.0,0.0,0.0,92840.53540410308,286208.78738097797,0.0,478494.24351006667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13313157.883643963,0.0,2449685.5572307326,0.0,0.0,0.0,0.0,0.0,0.0,3502.0096762608546,6841118.379759867,0.0,0.0,0.0 
 01/02  04:00:00,5.0,-5.641666666666667,3.9375285660754488,0.004631098988699642,100344.07590579009,4.808333333333334,330.0,-21.2131251533393,228.41666666666667,0.0,0.0,15.34179240702836,1.2476969507630836,16.935364958489669,472359.3044043734,0.0,0.0,0.0,0.0,0.0,0.0,21.666674209685128,0.007885708278830303,5.402765086491488,0.005103354203437639,0.3748336982961226,1959004.376832569,0.0,0.0,0.0,0.05337534500402507,0.05337534500402507,0.0,0.0,0.0,0.0,2.526735434273617,0.0,0.0,0.0,48.47755732017464,21.666666666666669,21.666666666666669,91.00917397561716,0.0,0.0,51.03213302065506,0.2322414470412474,39.96319640772854,0.2322414470412474,16.977854333778024,0.0,18265.57351910651,5515472.157032894,0.0,0.0,853292.8959578127,0.0,0.0,0.0,92840.53540410308,260475.54927234099,0.0,463541.29840037706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14046056.377997527,0.0,2728880.9677226699,0.0,0.0,0.0,0.0,0.0,0.0,3502.0096762608546,7203888.009586634,0.0,0.0,0.0 
 01/02  05:00:00,4.3583333333333329,-7.091666666666666,3.6062076817848545,0.004639045712970076,100351.40927173828,4.6000000000000009,330.0,-19.743116839768278,233.83333333333335,0.0,0.0,15.34179240702836,1.2506591297849444,16.935364958489669,478496.1347580231,0.0,0.0,0.0,0.0,0.0,0.0,21.666670150617006,0.007823908026917966,4.774609107380621,0.0050156351037684118,0.3597393356471115,1835955.8087935094,0.0,0.0,0.0,0.051028141968840177,0.051028141968840177,0.0,0.0,0.0,0.0,2.4172581624246738,0.0,0.0,0.0,48.10587699736209,21.666666666666669,21.666666666666669,93.47112938377963,0.0,0.0,51.03213302065506,0.2775372940056068,37.67904054675159,0.2775372940056068,16.977854333778024,0.0,11290.411831352523,5850029.010017963,189606.4939403077,0.0,964057.191887051,0.0,0.0,0.0,103217.7830885943,290558.8098442162,0.0,478494.24351006667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14214241.409569793,154607.80783871903,2976565.6468284928,0.0,0.0,0.0,0.0,0.0,0.0,14008.038705043386,7887253.944119551,0.0,0.0,0.0 
 01/02  06:00:00,3.5500000000000004,-7.799999999999998,3.0201543618001298,0.004524968845961595,100393.77983054996,4.308333333333334,330.0,-18.76728079526906,237.41666666666667,0.0,0.0,15.34179240702836,1.2550698415576037,16.935364958489669,3469785.943904528,0.0,0.0,0.0,0.0,0.0,0.0,21.66668840376825,0.007819715249765387,4.133171860995044,0.004945286801774489,0.34133119272174619,1813037.6218879652,0.0,0.0,0.0,0.04858494654145514,0.04858494654145514,0.0,0.0,0.0,0.0,2.263989981836153,0.0,0.0,0.0,48.10068771268177,21.666666666666669,21.666666666666669,96.44848830347549,0.18704774253262072,0.027168826741975156,48.27853810083422,0.2657185916625992,35.234020512842509,0.2657185916625992,16.936631565928228,0.0,7467.155493798545,5173339.615238201,152979.79892434943,0.0,1021680.7022101604,16504121.096521715,0.0,0.0,283217.4877937355,331960.2796802477,0.0,493447.1886197561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11384256.115339302,125935.69266711673,2938886.3657441,0.0,-716.2278536407504,0.0,0.0,716.2278536407504,23574195.627234896,97921.57825544752,23968213.324481965,0.0,0.0,0.0 
