Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Outdoor Air Dewpoint Temperature [C](Hourly),Environment:Site Outdoor Air Wetbulb Temperature [C](Hourly),Environment:Site Outdoor Air Humidity Ratio [kgWater/kgDryAir](Hourly),Environment:Site Outdoor Air Barometric Pressure [Pa](Hourly),Environment:Site Wind Speed [m/s](Hourly),Environment:Site Wind Direction [deg](Hourly),Environment:Site Sky Temperature [C](Hourly),Environment:Site Horizontal Infrared Radiation Rate per Area [W/m2](Hourly),Environment:Site Diffuse Solar Radiation Rate per Area [W/m2](Hourly),Environment:Site Direct Solar Radiation Rate per Area [W/m2](Hourly),Environment:Site Ground Temperature [C](Hourly),Environment:Site Outdoor Air Density [kg/m3](Hourly),Environment:Site Mains Water Temperature [C](Hourly),LIVING_1:Zone Total Internal Latent Gain Energy [J](Hourly),LIVING_1:Zone Windows Total Transmitted Solar Radiation Energy [J](Hourly),WALLEAST:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WALLWEST:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WALLSOUTH:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WALLNORTH:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),HORIZONTAL:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),LIVING_1:Zone Mean Air Temperature [C](Hourly),LIVING_1:Zone Mean Air Humidity Ratio [kgWater/kgDryAir](Hourly),UNFINISHEDATTIC:Zone Mean Air Temperature [C](Hourly),UNFINISHEDATTIC:Zone Mean Air Humidity Ratio [kgWater/kgDryAir](Hourly),UNFINISHEDATTIC:Zone Infiltration Current Density Volume Flow Rate [m3/s](Hourly),LIVING_1:Zone Infiltration Latent Heat Loss Energy [J](Hourly),LIVING_1:Zone Infiltration Latent Heat Gain Energy [J](Hourly),LIVING_1:Zone Ventilation Latent Heat Loss Energy [J](Hourly),LIVING_1:Zone Ventilation Latent Heat Gain Energy [J](Hourly),EMS:Zone Infil Flow Rate_1 [m3/s](Hourly),EMS:Zone Infil/MechVent Flow Rate_1 [m3/s](Hourly),EMS:Whole House Fan Vent Flow Rate_1 [m3/s](Hourly),EMS:Range Hood Fan Vent Flow Rate_1 [m3/s](Hourly),EMS:Bath Exhaust Fan Vent Flow Rate_1 [m3/s](Hourly),EMS:Clothes Dryer Exhaust Fan Vent Flow Rate_1 [m3/s](Hourly),EMS:Local Wind Speed_1 [m/s](Hourly),EMS:Zone Natural Ventilation Flow Rate_1 [m3/s](Hourly),EMS:HPWH_sens_clg_OutputVariable_1 [J](Hourly),EMS:HPWH_lat_clg_OutputVariable_1 [J](Hourly),LIVING_1:Zone Air Relative Humidity [%](Hourly),LIVING_1:Zone Thermostat Heating Setpoint Temperature [C](Hourly),LIVING_1:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),UNFINISHEDATTIC:Zone Air Relative Humidity [%](Hourly),DOMESTIC HOT WATER_1:Water Use Connections Hot Water Volume [m3](Hourly),DOMESTIC HOT WATER_1:Water Use Connections Cold Water Volume [m3](Hourly),DOMESTIC HOT WATER_1:Water Use Connections Hot Water Temperature [C](Hourly),LIVING SUPPLY NODE_1:System Node Current Density Volume Flow Rate [m3/s](Hourly),AIR SUPPLY OUTLET NODE_1:System Node Temperature [C](Hourly),AIR SUPPLY OUTLET NODE_1:System Node Current Density Volume Flow Rate [m3/s](Hourly),WATER HEATER USE INLET NODE_1:System Node Temperature [C](Hourly),COOLING:ELECTRICITY_1 [J](Hourly),HEATING:ELECTRICITY_1 [J](Hourly),COOLING HVAC FAN PUMP_1 [J](Hourly),HEATING HVAC FAN PUMP_1 [J](Hourly),WATERHEATING:ELECTRICITY_1 [J](Hourly),SDHWPUMP:ELECTRICITY_1 [J](Hourly),HPWHFAN:ELECTRICITY_1 [J](Hourly),TOTALLIGHTS:ELECTRICITY_1 [J](Hourly),Appl_1:InteriorEquipment:Electricity [J](Hourly),VentFans_1:InteriorEquipment:Electricity [J](Hourly),Misc_1:InteriorEquipment:Electricity [J](Hourly),HEATING:GAS_1 [J](Hourly),WATERHEATING:GAS_1 [J](Hourly),Misc_1:InteriorEquipment:Gas [J](Hourly),HEATING:FUELOIL_1 [m3](Hourly),WATERHEATING:FUELOIL_1 [m3](Hourly),HEATING:PROPANE_1 [m3](Hourly),WATERHEATING:PROPANE_1 [m3](Hourly),PV:ELECTRICITY_1 [J](Hourly),METERDELIVEREDHEATINGTOZONE_1 [J](Hourly),METERDELIVEREDHEATINGSUPP_1 [J](Hourly),METERHEATINGDUCTLOSSES_1 [J](Hourly),METERDELIVEREDCOOLINGSENS_1 [J](Hourly),METERDELIVEREDCOOLINGLATENTHVAC_1 [J](Hourly),METERDELIVEREDCOOLINGLATENTDEHUM_1 [J](Hourly),METERCOOLINGDUCTLOSSESSENS_1 [J](Hourly),METERCOOLINGDUCTLOSSESLATENT_1 [J](Hourly),METERDHWDELIVERED_1 [J](Hourly),METERPIPELOSSESUNIT_1 [J](Hourly),ELECTRICITY:UNIT_1 [J](Hourly),GAS:UNIT_1 [J](Hourly),PROPANE:UNIT_1 [m3](Hourly),FUELOIL:UNIT_1 [m3](Hourly) 
 01/01  11:00:00,16.991666666666668,13.40575576977158,13.40575576977158,0.008268860863584537,99738.6658058461,4.516666666666667,221.66666666666667,-15.039083801889442,251.66666666666667,79.16666666666667,836.6666666666666,15.34179240702836,1.1820504529951937,16.977854333778024,882102.1402669587,6327251.742534264,811.6948137441083,90.80703719223802,93.45179593929656,374.12771403674329,512.8696204949978,21.67701755312892,0.008636109621631432,19.29069751864348,0.009517299138360714,0.38151789046394365,265077.4427187935,12960.948580799122,0.0,0.0,0.018726812527784226,0.06592155652778423,0.0,0.0,0.0,0.047194744000000007,2.3734672536850964,0.0,0.0,0.0,52.67435168854646,21.666666666666669,21.666666666666669,67.29613355400562,0.05831664753177897,0.007485571585000118,47.31764048924659,0.02426912505517839,44.29778871333115,0.02426912505517839,16.977854333778024,0.0,2531187.6129103505,0.0,75854.27187697942,10269247.956278414,0.0,0.0,894192.054208121,1236203.3116317143,0.0,642976.6397166518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2457080.5953145299,0.0,222559.06153061588,0.0,-1144.315740016972,0.0,0.0,572.157870008486,7249162.777577619,272752.6767087774,15649661.846622233,0.0,0.0,0.0 
 01/01  12:00:00,18.483333333333336,12.364155255406635,13.494822993190186,0.00774816832234724,99768.81408807752,5.908333333333334,265.0,-12.008496888306113,263.75,111.5,756.6666666666666,15.34179240702836,1.17733748110611,16.977854333778024,253050.0612871849,5656118.004731771,813.1171612393338,101.14633590670785,107.78171373028737,170.6069219755999,536.3690656314747,21.666666508214619,0.008629091671982028,21.744895229136476,0.00910849848099756,0.49497335477800138,605508.3341893766,0.0,0.0,0.0,0.06349109362199203,0.06349109362199203,0.0,0.0,0.0,0.0,3.1047754296360394,0.0,0.0,0.0,52.68125473351373,21.666666666666669,21.666666666666669,55.359416034753248,0.0019470015342425538,0.0004878098465494528,49.38749343149877,0.01906620644609356,48.88888888888894,0.01906620644609356,16.977854333778024,0.0,1988606.1031841012,0.0,64695.59693284072,0.0,0.0,0.0,859566.3422901004,1309100.092782382,0.0,657929.5848263415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1780692.4869370764,0.0,207869.3730277068,0.0,-86.44289003060594,0.0,0.0,43.22144501530297,268233.26430276987,216810.31700850806,4879897.720015765,0.0,0.0,0.0 
 01/01  13:00:00,19.400000000000003,7.891666666666667,13.46677760383264,0.007343685577982227,99767.18445120014,7.491666666666667,295.8333333333333,-11.026266046237803,267.6666666666667,90.91666666666667,786.5833333333334,15.34179240702836,1.174378483871339,16.977854333778024,289650.9067495889,5727267.088324362,807.6479447491715,94.17514617937666,241.3655643238402,94.17514617937661,525.2095686302479,21.666666666666676,0.008601046528812677,22.885936977452436,0.00860084239437805,0.611497955727578,1166098.290219227,0.0,0.0,0.0,0.08619388751949846,0.08619388751949846,0.0,0.0,0.0,0.0,3.9368026956880106,0.0,0.0,0.0,52.51151627052294,21.666666666666669,21.666666666666669,48.76638257322487,0.008874976997880017,0.0026561590169033495,51.129824276716927,0.009297688828581537,48.88888888888894,0.009297688828581537,16.977854333778024,0.0,969565.2245041445,0.0,38513.30504805684,977963.6465161174,0.0,0.0,834574.3613742462,1289379.842652479,0.0,672882.5299360311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,863879.1907153288,0.0,105686.03378881568,0.0,0.0,0.0,0.0,0.0,1270338.3427419577,188839.1371583733,4782878.910031075,0.0,0.0,0.0 
 01/01  14:00:00,18.758333333333334,4.608333333333333,12.553722001707757,0.00666472418847346,99757.4066299359,8.341666666666667,294.1666666666667,-11.577617996425773,265.4166666666667,67.5,827.75,15.34179240702836,1.178117459496094,16.977854333778024,232114.5855271354,6426593.207909508,770.2774861204888,82.7737760624504,433.13825971070966,82.77377606245038,474.33914040417047,21.66666666666666,0.008543059191188705,22.75443505440703,0.008013577472431122,0.6815688912536767,2024939.39524545,0.0,0.0,0.0,0.09972275435603656,0.09972275435603656,0.0,0.0,0.0,0.0,4.383469964831701,0.0,0.0,0.0,52.157171893253067,21.666666666666669,21.666666666666669,45.81687325847462,0.008879459456544118,0.009623320810834528,51.62446478730141,0.008863960528575318,48.88888888888894,0.008863960528575318,16.977854333778024,0.0,924105.4686963635,0.0,26570.446561301655,810516.7468779611,0.0,0.0,827220.1044396032,1367303.7346532888,0.0,672882.5299360311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,851426.1359881454,0.0,72679.33270821806,0.0,0.0,0.0,0.0,0.0,1286443.3946628769,167827.07910080823,4628599.031164549,0.0,0.0,0.0 
 01/01  15:00:00,18.3,3.5500000000000004,11.513299153419207,0.005813487217808975,99764.73999588409,8.158333333333334,284.1666666666667,-13.437059460544456,258.0,55.333333333333339,756.75,15.34179240702836,1.1816553384613667,16.977854333778024,2048569.157546071,6584277.758022865,645.3942537307355,62.385167285735629,555.8950941699455,62.385167285735629,346.3789681400335,22.083215734318207,0.008473453227392857,21.91663332928587,0.007365499243715621,0.6636908262664227,2771966.1054871806,0.0,0.0,0.0,0.09710673139434267,0.09710673139434267,0.0,0.0,0.0,0.0,4.28712996560463,0.0,0.0,0.0,50.46421245657106,21.666666666666669,21.666666666666669,44.36324277090397,0.12566806794513483,0.02339773437733747,49.22062740094058,0.003202070057549642,35.12624212421895,0.003202070057549642,16.977854333778024,0.0,333804.4577033612,0.0,17454.607717768,11321015.905470042,0.0,0.0,838524.5909145667,1275585.1183484747,0.0,657929.5848263415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285035.72665060279,0.0,48768.73105275843,0.0,0.0,0.0,0.0,0.0,15859362.307082035,167827.07910080823,14444314.264980553,0.0,0.0,0.0 
 01/01  16:00:00,17.658333333333336,2.658333333333333,10.771608006935813,0.005353212478562256,99824.22174190819,6.533333333333334,285.8333333333333,-15.291405917717859,250.66666666666667,39.583333333333339,557.5000000000001,15.34179240702836,1.1858396915137482,16.977854333778024,226340.3291187596,5080381.892512349,421.24210741905747,38.425699460032728,512.8459056970725,38.425699460032728,174.3839444733446,21.823804132378148,0.00842421984139971,20.762473436733506,0.006799420738629751,0.5412680505435704,2426369.601818098,0.0,0.0,0.0,0.07306742196758576,0.07306742196758576,0.0,0.0,0.0,0.0,3.433207245182871,0.0,0.0,0.0,50.98732982793891,21.666666666666669,21.666666666666669,44.01994539626353,0.013361169039415116,0.013668691654977654,46.48836276461404,0.0007852965396034678,25.951227221015388,0.0007852965396034678,16.977854333778024,0.0,81921.0966208099,0.0,2709.998260244903,7920424.933923982,0.0,0.0,909980.2172720559,1386380.8546980695,0.0,687835.4750457205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73965.13020628417,0.0,7955.966414525733,0.0,0.0,0.0,0.0,0.0,1879305.9878825248,146859.91860319524,10989252.575820884,0.0,0.0,0.0 
 01/01  17:00:00,16.558333333333335,1.2666666666666669,10.38937409154075,0.0054305648812970458,99917.92586235712,6.283333333333334,301.6666666666667,-16.479206788946688,246.08333333333335,14.611111111111113,160.5277777777778,15.34179240702836,1.1913125161969938,16.977854333778024,350809.0378129783,1527565.202581334,112.08984789060016,10.492147933700368,178.69655590984443,10.492147933700368,30.064557235668827,21.66667086511426,0.008346352108294342,18.63499109235906,0.006404003060339028,0.510188343500296,2192697.520192022,0.0,0.0,0.0,0.06937052024849133,0.06937052024849133,0.0,0.0,0.0,0.0,3.3018345189641384,0.0,0.0,0.0,51.05409812584986,21.666666666666669,21.666666666666669,47.433947671572308,0.006652859803161968,0.002504816839351295,51.536648475452718,0.019949555313183079,48.88888888888894,0.019949555313183079,16.977854333778024,0.0,2082810.3488498289,0.0,60161.54363972663,0.0,0.0,0.0,1107307.9367063214,1312664.4195477253,0.0,717741.3652650999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011990.941273619,0.0,170554.16539122194,0.0,0.0,0.0,0.0,0.0,969728.8156395974,195798.25895094296,5280685.614008701,0.0,0.0,0.0 
 01/01  18:00:00,14.816666666666669,0.25,9.779333335779035,0.005562507174844408,100038.51899128269,6.408333333333334,310.0,-13.905887276848157,256.25,0.0,0.0,15.34179240702836,1.1997169812842586,16.977854333778024,577846.5841853386,0.0,0.0,0.0,0.0,0.0,0.0,21.666663032993538,0.008260501265519577,15.773361633242353,0.006135590837188866,0.5040523103550513,2532995.6147762995,0.0,0.0,0.0,0.038760853340756348,0.08595559734075635,0.0,0.047194744000000007,0.0,0.0,3.3675208820735049,0.0,0.0,0.0,50.59683240100759,21.666666666666669,21.666666666666669,54.57518953391038,0.009794139600866496,0.0030038580439969346,51.87836817235166,0.042549866738518429,48.88888888888894,0.042549866738518429,16.977854333778024,0.0,4446626.154965314,0.0,141018.19195648453,2481567.5013229625,0.0,0.0,1467309.6865611938,1628730.0010625008,90000.0,777553.1457038581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3993690.1166414075,0.0,453073.1974997897,0.0,0.0,0.0,0.0,0.0,1409903.3345672242,258744.638003734,11032804.681572313,0.0,0.0,0.0 
 01/01  19:00:00,13.258333333333333,0.0,9.406169990785111,0.005844934749930027,100152.59357269881,4.9750000000000009,310.0,-12.551023993940144,261.5,0.0,0.0,15.34179240702836,1.2070716872794194,16.977854333778024,658571.7822672394,0.0,0.0,0.0,0.0,0.0,0.0,21.666665727686256,0.008197486199371577,13.591367569021467,0.006008992679110447,0.3881271228103674,1387832.8326205959,0.0,0.0,0.0,0.0533604124056458,0.0533604124056458,0.0,0.0,0.0,0.0,2.6143172517527728,0.0,0.0,0.0,50.273179388133659,21.666666666666669,21.666666666666669,61.59093659496815,0.004324072406920089,0.001428177863099848,52.02923245751544,0.051135345551219939,48.888888888888939,0.051135345551219939,16.977854333778024,0.0,5349127.232826945,0.0,160909.95544465568,0.0,0.0,0.0,1818993.6501071044,1432742.8570857694,18000.0,792506.0908135477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4723846.615995265,0.0,625304.5740461061,0.0,0.0,0.0,0.0,0.0,633702.0104251528,307727.8759114339,9572279.786278023,0.0,0.0,0.0 
 01/01  20:00:00,11.808333333333336,-0.35000000000000006,8.807335210932328,0.005890182968454832,100244.66805627034,4.683333333333333,310.0,-5.06389997514719,294.0,0.0,0.0,15.34179240702836,1.214244418279821,16.977854333778024,606742.8452055738,0.0,0.0,0.0,0.0,0.0,0.0,21.66666666666666,0.008170841604378235,11.94057112686398,0.005992105449230072,0.36342620664459687,1271733.9800411873,0.0,0.0,0.0,0.05046310512952018,0.05046310512952018,0.0,0.0,0.0,0.0,2.461049071164251,0.0,0.0,0.0,50.15796306384533,21.666666666666669,21.666666666666669,68.49533560409184,0.014317719900711644,0.004567312522847891,51.8979029905448,0.06536337797965465,48.88888888888899,0.06536337797965465,16.977854333778024,0.0,6844163.671968471,0.0,214873.81002479053,2249695.0341975365,0.0,0.0,1870021.7683558178,1113255.5876503937,0.0,747647.255484479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6047224.284693695,0.0,796939.3872747764,0.0,0.0,0.0,0.0,0.0,2080487.192312722,293719.83720639048,13039657.127681487,0.0,0.0,0.0 
 01/01  21:00:00,10.458333333333334,-0.6,7.954338617523511,0.005684482107023847,100309.85353136524,3.9333333333333337,315.8333333333333,1.1026166153111963,320.75,0.0,0.0,15.34179240702836,1.2212152589939447,16.977854333778024,1672718.7875207936,0.0,0.0,0.0,0.0,0.0,0.0,21.66666666666667,0.008151407071926794,10.934304456500352,0.005950094685973114,0.3124883020835611,1192433.0954863763,0.0,0.0,0.0,0.04374560497790147,0.04374560497790147,0.0,0.0,0.0,0.0,2.0669308925080549,0.0,0.0,0.0,50.072761763005789,21.666666666666669,21.666666666666669,72.72856077044064,0.0708939247338123,0.012334265994286425,50.44976549051697,0.06725203002646134,48.888888888888939,0.06725203002646134,16.977854333778024,0.0,7047783.558872199,0.0,233235.67281405664,7224937.820566338,0.0,0.0,1571337.3691025584,982308.6201481873,0.0,702788.4201554102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6160040.510230196,0.0,887743.0486420039,0.0,0.0,0.0,0.0,0.0,9168911.176088559,265748.6573562557,17762391.46165875,0.0,0.0,0.0 
 01/01  22:00:00,9.65,-0.8916666666666666,7.330799133038734,0.005474572837624082,100364.44636675726,3.6833333333333337,320.0,1.3699733062306337,322.0,0.0,0.0,15.34179240702836,1.2257812208841912,16.977854333778024,538337.1406183969,0.0,0.0,0.0,0.0,0.0,0.0,21.666666666666644,0.008161962753708424,10.322541385473315,0.005886850122223157,0.29680650135107269,1238015.5664358726,0.0,0.0,0.0,0.0413884158429888,0.0413884158429888,0.0,0.0,0.0,0.0,1.9355581662893223,0.0,0.0,0.0,50.16403517561651,21.666666666666669,21.666666666666669,74.994578257655,0.0,0.0,47.526226294791779,0.08968918076648579,48.888888888888967,0.08968918076648579,16.977854333778024,0.0,9407397.753519305,0.0,299300.03157067977,2698440.7672576748,0.0,0.0,1187355.5587619798,942227.1341420293,0.0,672882.5299360311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8248917.549621605,0.0,1158480.2038976979,0.0,-356.36614470728235,0.0,0.0,356.36614470728235,0.0,216810.31700850806,15207603.775187698,0.0,0.0,0.0 
 01/01  23:00:00,8.466666666666667,-1.0999999999999999,6.246877565987522,0.00504949643863709,100428.81702341349,3.8083333333333337,314.1666666666667,0.9956739389434214,320.25,0.0,0.0,15.34179240702836,1.2325599264092305,16.977854333778024,516730.0711136026,0.0,0.0,0.0,0.0,0.0,0.0,21.666666666666705,0.008123152866215795,9.635963414651611,0.005772086387218008,0.31718681651695077,1485684.2700089906,0.0,0.0,0.0,0.04332757703421616,0.04332757703421616,0.0,0.0,0.0,0.0,2.0012445293986884,0.0,0.0,0.0,49.96059872229028,21.666666666666669,21.666666666666669,77.06021125494005,0.0000588967331601777,0.000009583641809791277,47.54216881043093,0.10261577344678259,48.88888888888899,0.10261577344678259,16.977854333778024,0.0,10774927.661514683,0.0,350293.362506692,0.0,0.0,0.0,1023573.9852056929,782748.1130115914,0.0,598117.804387583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9399158.317537699,0.0,1375769.3439769829,0.0,0.0,0.0,0.0,0.0,7544.204312408551,188839.1371583733,13529660.92662624,0.0,0.0,0.0 
 01/01  24:00:00,7.158333333333334,-1.0999999999999999,5.186794029280695,0.004724852160241211,100423.11329434267,3.016666666666667,321.6666666666667,0.47731513482516166,317.8333333333333,0.0,0.0,15.34179240702836,1.2388811148999893,16.977854333778024,505287.52430176708,0.0,0.0,0.0,0.0,0.0,0.0,21.666666666666655,0.00807962700923006,8.772537257342459,0.005605475377199261,0.2730325370315641,1432856.2037666606,0.0,0.0,0.0,0.03810794196116198,0.03810794196116198,0.0,0.0,0.0,0.0,1.5852308963727034,0.0,0.0,0.0,49.693534425643068,21.666666666666669,21.666666666666669,79.33588338880463,0.0020810134765314629,0.0005097767627703012,49.73720260691777,0.11155135066615139,48.88888888888895,0.11155135066615139,16.977854333778024,0.0,11719227.23818542,0.0,383118.36410047145,0.0,0.0,0.0,467434.82214409086,539875.7383945949,0.0,538306.0239488247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10184150.989409257,0.0,1535076.2487761649,0.0,0.0,0.0,0.0,0.0,285416.8205775408,104880.70004801713,13647962.186773405,0.0,0.0,0.0 
 01/02  01:00:00,6.700000000000002,-1.45,4.862491040303169,0.004656916633189079,100375.85382489888,3.1833333333333337,318.3333333333333,-5.270321076882325,292.5,0.0,0.0,15.34179240702836,1.2404592104223247,16.935364958489669,483439.1942418325,0.0,0.0,0.0,0.0,0.0,0.0,21.666666666666648,0.008037622703912931,8.036755912941317,0.005454821189553371,0.2774686223486711,1501325.676780952,0.0,0.0,0.0,0.03957438053922667,0.03957438053922667,0.0,0.0,0.0,0.0,1.6728127138518579,0.0,0.0,0.0,49.415214658623579,21.666666666666669,21.666666666666669,81.13692707825823,0.0,0.0,51.03213292823177,0.12249689085451322,48.88888888888894,0.12249689085451322,16.977854333778024,0.0,12872047.52095773,0.0,417361.6016249523,0.0,0.0,0.0,232101.3385102575,373679.44523597307,0.0,523353.0788391353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11170989.853679019,0.0,1701057.667278712,0.0,0.0,0.0,0.0,0.0,0.0,27971.179850134722,14418542.985168048,0.0,0.0,0.0 
 01/02  02:00:00,6.3500000000000009,-2.341666666666667,4.806935186846847,0.004756217245005973,100353.85372705433,3.891666666666667,321.6666666666667,-12.423501689014876,262.1666666666667,0.0,0.0,15.34179240702836,1.2415439904386377,16.935364958489669,480661.19995676926,0.0,0.0,0.0,0.0,0.0,0.0,21.66666666666663,0.007988232526638223,7.198713986933473,0.005320325005789918,0.31695816776586469,1646524.8717405198,0.0,0.0,0.0,0.04538702746824778,0.04538702746824778,0.0,0.0,0.0,0.0,2.0450354381382658,0.0,0.0,0.0,49.1046431581365,21.666666666666669,21.666666666666669,83.80382412410121,0.0,0.0,51.03213292823177,0.13508886460962908,48.888888888888917,0.13508886460962908,16.977854333778024,0.0,14203521.139984038,0.0,461889.4277469838,0.0,0.0,0.0,139260.80310615447,328133.8900845455,0.0,493447.1886197561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12287313.2024233,0.0,1916207.9375607356,0.0,0.0,0.0,0.0,0.0,0.0,14008.038705043386,15626252.449541474,0.0,0.0,0.0 
 01/02  03:00:00,5.458333333333333,-4.083333333333333,4.283400414003274,0.004711209888943348,100349.77963486091,4.683333333333333,330.0,-18.402153613031353,239.0,0.0,0.0,15.34179240702836,1.2455576559820885,16.935364958489669,474322.4861130273,0.0,0.0,0.0,0.0,0.0,0.0,21.666666666666687,0.007930972998768873,6.150800382377781,0.0052111432566493138,0.37205160054043748,1945960.8660779,0.0,0.0,0.0,0.05363776449519772,0.05363776449519772,0.0,0.0,0.0,0.0,2.461049071164251,0.0,0.0,0.0,48.75511036782023,21.666666666666669,21.666666666666669,88.23779924115535,0.0,0.0,51.03213292823177,0.15105939773038147,48.88888888888889,0.15105939773038147,16.977854333778024,0.0,15897059.37768558,0.0,513475.79358975097,0.0,0.0,0.0,92840.53540410308,286208.78738097797,0.0,478494.24351006667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13718956.023621658,0.0,2178103.3540639209,0.0,0.0,0.0,0.0,0.0,0.0,3502.0096762608546,17268078.73757048,0.0,0.0,0.0 
 01/02  04:00:00,5.0,-5.641666666666667,3.9375285660754488,0.004631098988699642,100344.07590579009,4.808333333333334,330.0,-21.2131251533393,228.41666666666667,0.0,0.0,15.34179240702836,1.2476969507630836,16.935364958489669,472736.25159580909,0.0,0.0,0.0,0.0,0.0,0.0,21.666666666666687,0.00786161084367436,5.272750359821818,0.00509060725426572,0.37267896597231489,2004156.1893356753,0.0,0.0,0.0,0.05501274315311417,0.05501274315311417,0.0,0.0,0.0,0.0,2.526735434273617,0.0,0.0,0.0,48.33128928644076,21.666666666666669,21.666666666666669,91.60860727009372,0.0,0.0,51.03213292823177,0.16046222800973362,48.88888888888895,0.16046222800973362,16.977854333778024,0.0,16904512.273054217,0.0,556010.6915134012,0.0,0.0,0.0,92840.53540410308,260475.54927234099,0.0,463541.29840037706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14497862.787875858,0.0,2406649.4851783576,0.0,0.0,0.0,0.0,0.0,0.0,3502.0096762608546,18277380.347644438,0.0,0.0,0.0 
 01/02  05:00:00,4.3583333333333329,-7.091666666666666,3.6062076817848545,0.004639045712970076,100351.40927173828,4.6000000000000009,330.0,-19.743116839768278,233.83333333333335,0.0,0.0,15.34179240702836,1.2506591297849444,16.935364958489669,478990.151578683,0.0,0.0,0.0,0.0,0.0,0.0,21.666666666666705,0.007796876916698135,4.594722320306329,0.0050001575559048059,0.35689137067856177,1900150.1683615924,0.0,0.0,0.0,0.053267667988245257,0.053267667988245257,0.0,0.0,0.0,0.0,2.4172581624246738,0.0,0.0,0.0,47.941742336737409,21.666666666666669,21.666666666666669,94.36727551588685,0.0,0.0,51.03213292823177,0.16591295106808039,48.88888888888895,0.16591295106808039,16.977854333778024,0.0,17500867.288932533,0.0,571161.2637329561,0.0,0.0,0.0,103217.7830885943,290558.8098442162,0.0,478494.24351006667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14994403.583719744,0.0,2506463.7052127907,0.0,0.0,0.0,0.0,0.0,0.0,14008.038705043386,18944299.389108369,0.0,0.0,0.0 
 01/02  06:00:00,3.5500000000000004,-7.799999999999998,3.0201543618001298,0.004524968845961595,100393.77983054996,4.308333333333334,330.0,-18.76728079526906,237.41666666666667,0.0,0.0,15.34179240702836,1.2550698415576037,16.935364958489669,3469716.3289739044,0.0,0.0,0.0,0.0,0.0,0.0,21.666666666666683,0.007788408208857583,3.856816064516952,0.004923859478573509,0.3361874876064957,1906172.4058066288,0.0,0.0,0.0,0.05157444012515825,0.05157444012515825,0.0,0.0,0.0,0.0,2.263989981836153,0.0,0.0,0.0,47.91055627336135,21.666666666666669,21.666666666666669,97.91732954214899,0.18704774199346939,0.027168827281126505,48.27853824105774,0.1379948794947907,48.888888888888917,0.1379948794947907,16.936631565930904,0.0,14579541.752822377,0.0,507747.6109813815,16504121.266037489,0.0,0.0,283217.4877937355,331960.2796802477,0.0,493447.1886197561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12317286.529710753,0.0,2262255.2231116255,0.0,-340.4112712750356,0.0,0.0,340.4112712750356,23574195.625447137,97921.57825544752,32700035.585934987,0.0,0.0,0.0 
